41.36162003288273, 655.2083333333334
41.84675446313426, 655.2152777777778
41.88962770083467, 655.2222222222222
41.86707607643515, 655.2291666666666
41.83358820244469, 655.2361111111111
41.80060743231999, 655.2430555555555
41.770749095032926, 655.25
41.74435801180334, 655.2569444444445
41.721160014263496, 655.2638888888889
41.70074249882487, 655.2708333333334
41.68270099207576, 655.2777777777778
41.66668008309925, 655.2847222222222
41.6523795446394, 655.2916666666666
41.63954943757692, 655.2986111111111
41.62798249659298, 655.3055555555555
41.61750664350686, 655.3125
41.60797848993506, 655.3194444444445
41.59927797054169, 655.3263888888889
41.5913040040509, 655.3333333333334
41.58397101531387, 655.3402777777778
41.577206153454284, 655.3472222222222
41.57094706367334, 655.3541666666666
41.56514009654685, 655.3611111111111
41.559738862540414, 655.3680555555555
41.55470305935198, 655.375
41.54999751557188, 655.3819444444445
41.54559140658111, 655.3888888888889
41.54145760824687, 655.3958333333334
41.53757216141983, 655.4027777777778
41.53391382598696, 655.4097222222222
41.53046370768268, 655.4166666666666
41.527204944313524, 655.4236111111111
41.524122440741245, 655.4305555555555
41.521202644074755, 655.4375
41.518433352176245, 655.4444444444445
41.515803549894294, 655.4513888888889
41.51330326847478, 655.4583333333334
41.51092346442842, 655.4652777777778
41.50865591479724, 655.4722222222222
41.5064931262964, 655.4791666666666
41.504428256240466, 655.4861111111111
41.50245504351371, 655.4930555555555
41.50056774813104, 655.5
41.49876109817046, 655.5069444444445
41.49703024305161, 655.5138888888889
41.49537071229379, 655.5208333333334
41.49377837901967, 655.5277777777778
41.49224942758053, 655.5347222222222
41.4907803247708, 655.5416666666666
41.489367794176886, 655.5486111111111
41.48800879326942, 655.5555555555555
41.48670049290337, 655.5625
41.485440258935725, 655.5694444444445
41.484225635710466, 655.5763888888889
41.48305433119313, 655.5833333333334
41.48192420356621, 655.5902777777778
41.48083324912067, 655.5972222222222
41.479779591299724, 655.6041666666666
41.47876147076908, 655.6111111111111
41.47777723640324, 655.6180555555555
41.47682533709079, 655.625
41.47590431427311, 655.6319444444445
41.475012795141296, 655.6388888888889
41.47414948642426, 655.6458333333334
41.47331316870921, 655.6527777777778
41.47250269124192, 655.6597222222222
41.47171696716013, 655.6666666666666
41.47095496911867, 655.6736111111111
41.47021572526924, 655.6805555555555
41.46949831556166, 655.6875
41.468801868337145, 655.6944444444445
41.46812555718696, 655.7013888888889
41.467468598052626, 655.7083333333334
41.46683024654646, 655.7152777777778
41.46620979547284, 655.7222222222222
41.465606572533275, 655.7291666666666
