286.76653896992127, 356.94444444444446
286.6619404186383, 356.9513888888889
286.6616605285555, 356.9583333333333
286.66102661507125, 356.96527777777777
286.6605961855368, 356.97222222222223
286.6602988010988, 356.9791666666667
286.6600826710874, 356.9861111111111
286.65991791319783, 356.99305555555554
286.65978685523845, 357.0
286.65967853112943, 357.00694444444446
286.6595858181781, 357.0138888888889
286.6595039033289, 357.0208333333333
286.65942942279315, 357.02777777777777
286.6593599571783, 357.03472222222223
286.65929372295165, 357.0416666666667
286.6592293770226, 357.0486111111111
286.65916588902326, 357.05555555555554
286.6591024554999, 357.0625
286.6590384408397, 357.06944444444446
286.6589733357133, 357.0763888888889
286.6589067272685, 357.0833333333333
286.6588382773791, 357.09027777777777
286.65876770652085, 357.09722222222223
286.6586947816486, 357.1041666666667
286.6586193069629, 357.1111111111111
286.6585411167947, 357.11805555555554
286.6584600700611, 357.125
286.65837604590394, 357.13194444444446
286.6582889402253, 357.1388888888889
286.6581986629134, 357.1458333333333
286.65810513560257, 357.15277777777777
286.658008289852, 357.15972222222223
286.6579080656537, 357.1666666666667
286.6578044102035, 357.1736111111111
286.65769727688127, 357.18055555555554
286.65758662440123, 357.1875
286.6574724160992, 357.19444444444446
286.65735461933207, 357.2013888888889
286.65723320496954, 357.2083333333333
286.65710814696183, 357.21527777777777
286.6569794219703, 357.22222222222223
286.656847009051, 357.2291666666667
286.65671088938205, 357.2361111111111
286.65657104602803, 357.24305555555554
286.65642746373624, 357.25
286.65628012875845, 357.25694444444446
286.6561290286965, 357.2638888888889
286.6559741523664, 357.2708333333333
286.65581548967924, 357.27777777777777
286.6556530315364, 357.28472222222223
286.655486769737, 357.2916666666667
286.655316696896, 357.2986111111111
286.65514280637166, 357.30555555555554
286.6549650922008, 357.3125
286.65478354904144, 357.31944444444446
286.65459817212115, 357.3263888888889
286.6544089571913, 357.3333333333333
286.65421590048555, 357.34027777777777
286.65401899868294, 357.34722222222223
286.6538182488743, 357.3541666666667
286.6536136485324, 357.3611111111111
286.6534051954846, 357.36805555555554
286.653192887888, 357.375
286.65297672420746, 357.38194444444446
286.65275670319494, 357.3888888888889
286.65253282387164, 357.3958333333333
286.6523050855104, 357.40277777777777
286.652073487621, 357.40972222222223
286.6518380299358, 357.4166666666667
286.651598712397, 357.4236111111111
286.65135553514506, 357.43055555555554
286.65110849850754, 357.4375
286.65085760298956, 357.44444444444446
286.65060284926454, 357.4513888888889
286.6503442381658, 357.4583333333333
286.6500817706789, 357.46527777777777
286.64981544793443, 357.47222222222223
286.64954527120136, 357.4791666666667
286.649271241881, 357.4861111111111
286.6489933615014, 357.49305555555554
286.648711631712, 357.5
286.6484260542787, 357.50694444444446
286.6481366310796, 357.5138888888889
286.64784336410025, 357.5208333333333
286.6475462554305, 357.52777777777777
286.6472453072601, 357.53472222222223
286.6469405218757, 357.5416666666667
286.6466319016575, 357.5486111111111
286.6463194490763, 357.55555555555554
286.6460031666908, 357.5625
286.6456830571448, 357.56944444444446
286.6453591231648, 357.5763888888889
286.64503136755786, 357.5833333333333
286.64469979320904, 357.59027777777777
286.6443644030799, 357.59722222222223
286.64402520020604, 357.6041666666667
286.64368218769573, 357.6111111111111
286.64333536872783, 357.61805555555554
286.6429847465505, 357.625
286.6426303244794, 357.63194444444446
286.6422721058965, 357.6388888888889
286.6419100942484, 357.6458333333333
286.64154429304534, 357.65277777777777
286.6411747058599, 357.65972222222223
286.6408013363257, 357.6666666666667
286.64042418813625, 357.6736111111111
286.6400432650443, 357.68055555555554
286.63965857086026, 357.6875
286.63927010945173, 357.69444444444446
286.63887788474227, 357.7013888888889
286.6384819007107, 357.7083333333333
286.6380821613902, 357.71527777777777
286.6376786708674, 357.72222222222223
286.63727143328185, 357.7291666666667
286.63686045282526, 357.7361111111111
286.6364457337405, 357.74305555555554
286.6360272803212, 357.75
286.6356050969111, 357.75694444444446
286.6351791879032, 357.7638888888889
286.63474955773944, 357.7708333333333
286.63431621091, 357.77777777777777
286.6338791519527, 357.78472222222223
286.63343838545245, 357.7916666666667
286.63299391604073, 357.7986111111111
286.63254574839516, 357.80555555555554
286.63209388723914, 357.8125
286.6316383373409, 357.81944444444446
286.63117910351366, 357.8263888888889
286.6307161906146, 357.8333333333333
286.63024960354494, 357.84027777777777
286.62977934724904, 357.84722222222223
286.6293054267144, 357.8541666666667
286.628827846971, 357.8611111111111
286.628346613091, 357.86805555555554
286.62786173018844, 357.875
286.6273732034187, 357.88194444444446
286.62688103797814, 357.8888888888889
286.626385239104, 357.8958333333333
286.6258858120738, 357.90277777777777
286.6253827622051, 357.90972222222223
286.624876094855, 357.9166666666667
286.62436581542016, 357.9236111111111
286.6238519293361, 357.93055555555554
286.6233344420773, 357.9375
286.6228133591563, 357.94444444444446
286.622288686124, 357.9513888888889
286.62176042856913, 357.9583333333333
286.62122859211775, 357.96527777777777
286.62069318243323, 357.97222222222223
286.6201542052159, 357.9791666666667
286.6196116662028, 357.9861111111111
286.619065571167, 357.99305555555554
286.61851592591813, 358.0
286.6179627363013, 358.00694444444446
286.61740600819735, 358.0138888888889
286.6168457475223, 358.0208333333333
286.6162819602273, 358.02777777777777
286.6157146522982, 358.03472222222223
286.6151438297553, 358.0416666666667
286.6145694986533, 358.0486111111111
286.6139916650807, 358.05555555555554
286.61341033515987, 358.0625
286.6128255150467, 358.06944444444446
286.6122372109303, 358.0763888888889
286.61164542903265, 358.0833333333333
286.6110501756087, 358.09027777777777
286.6104514569458, 358.09722222222223
286.6098492793636, 358.1041666666667
286.60924364921374, 358.1111111111111
